nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_09_20,02_09_20,03_09_20,04_09_20,05_09_20,06_09_20,07_09_20,08_09_20,09_09_20,10_09_20,11_09_20,12_09_20,13_09_20,14_09_20,15_09_20,16_09_20,17_09_20,18_09_20,19_09_20,20_09_20,21_09_20,22_09_20,23_09_20,24_09_20,25_09_20,26_09_20,27_09_20,28_09_20,29_09_20,30_09_20,total
Heliópolis,291185701C,Heliópolis,Heliópolis - 291185701C,-10.67348,-38.32726,Nordeste,RPGA do Rio Real,3.2,0.2,0.0,0.2,0.0,0.0,0.2,2.0,0.4,0.4,0.0,0.2,0.0,4.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,12.21
Senhor do Bonfim,A428,Senhor do Bonfim,Senhor do Bonfim - A428,-10.443072,-40.148244,Nordeste,RPGA do Rio Itapicuru,4.8,2.8,4.6,0.0,1.2,0.0,0.0,1.4,1.4,1.2,0.0,0.0,0.6,2.6,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,25.8
Pedras Altas,50430000,Capim Grosso,Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,Nordeste,RPGA do Rio Itapicuru,3.0,1.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.6,5.0,1.4,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,17.6
Ponto Novo,50380000,Ponto Novo,Ponto Novo - 50380000,-10.845,-40.1128,Nordeste,RPGA do Rio Itapicuru,2.8,1.2,1.8,0.4,1.2,0.0,0.0,2.4,0.8,0.6,0.0,0.0,0.2,3.0,1.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.0,0.0,18.8
Capim Grosso,IT-CL-03,Capim Grosso,Capim Grosso - IT-CL-03,-11.36833,-40.03417,Nordeste,RPGA do Rio Itapicuru,2.2,3.0,2.0,1.4,0.0,0.2,0.0,1.8,0.2,1.8,0.0,0.8,0.8,9.6,3.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.6,0.0,0.0,0.0,0.0,33.2
Aporá,IT-CL-01,Aporá,Aporá - IT-CL-01,-11.67082,-38.17485,Nordeste,RPGA do Rio Itapicuru,7.2,3.4,0.4,2.6,1.2,2.0,1.2,3.2,6.6,6.6,0.0,0.4,2.4,5.0,1.8,2.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8
Pé de Serra,PG-CL-07,Pé de Serra,Pé de Serra - PG-CL-07,-11.83676,-39.65905,Nordeste,RPGA do Rio Paraguaçu,2.0,8.4,2.6,0.2,0.4,0.4,0.0,5.2,0.6,0.2,0.0,0.8,2.2,13.6,5.8,1.6,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,1.6,2.8,0.0,0.0,0.0,0.0,49.4
Caldas do Jorro,IT-CL-05,Tucano,Tucano (Caldas do Jorro) - IT-CL-05,-11.03477,-38.80386,Nordeste,RPGA do Rio Itapicuru,0.0,0.4,1.0,0.8,0.0,0.0,0.2,3.6,1.4,0.0,0.0,0.0,2.4,3.6,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21
Saúde,IT-CL-04,Saúde,Saúde - IT-CL-04,-10.95669,-40.38329,Nordeste,RPGA do Rio Itapicuru,8.0,3.4,3.0,1.4,0.6,0.0,0.0,0.4,0.8,0.4,0.0,0.2,0.2,6.8,1.0,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,32.6
Lajinha,IT-CL-06,Várzea do Poço,Várzea do Poço (Lajinha) - IT-CL-06,-11.4964,-40.34474,Nordeste,RPGA do Rio Itapicuru,9.8,4.8,3.2,1.4,0.0,0.0,0.0,11.0,0.8,1.8,0.2,0.6,5.0,5.6,14.4,2.6,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2.2,4.6,0.0,0.0,0.0,0.0,69.0
Itapeipu,IT-PR-34,Jacobina,Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,Nordeste,RPGA do Rio Itapicuru,3.0,16.6,2.6,0.2,2.2,0.0,0.0,2.4,3.6,2.8,0.2,0.2,4.0,9.0,6.2,2.4,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.6,4.6,0.4,0.0,0.0,0.0,68.21
Caém,IT-PR-35,Caém,Caém - IT-PR-35,-11.093399,-40.437579,Nordeste,RPGA do Rio Itapicuru,3.6,2.6,5.4,1.0,1.0,0.2,0.0,5.0,5.2,1.6,0.0,0.2,1.2,10.6,8.6,3.6,6.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3.4,7.8,0.0,0.0,0.0,0.0,67.4
Tombador Araújo,IT-PR-36,Jacobina,Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,Nordeste,RPGA do Rio Itapicuru,1.2,0.2,1.2,2.6,1.2,0.0,0.0,3.4,2.6,4.4,0.0,0.0,1.0,2.8,5.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.4,0.2,0.0,0.0,0.0,35.2
Carrapichel,IT-PR-37,Senhor do Bonfim,Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,Nordeste,RPGA do Rio Itapicuru,7.2,2.6,6.6,0.2,3.2,0.0,0.0,1.2,2.2,1.4,0.0,0.0,0.2,4.2,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,32.6
Santaluz,IT-PR-17,Santaluz,Santaluz - IT-PR-17,-11.24831,-39.37563,Nordeste,RPGA do Rio Itapicuru,2.8,2.4,2.8,0.2,0.2,0.0,0.0,0.8,4.4,0.0,0.0,0.0,1.0,4.8,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,26.4
Fazenda Boa Vista,IT-PR-18,Uauá,Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,Nordeste,RPGA do Rio Itapicuru,1.8,0.0,2.4,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Cansanção,IT-PR-20,Cansanção,Cansanção - IT-PR-20,-10.702836,-39.543932,Nordeste,RPGA do Rio Itapicuru,0.8,1.4,3.0,0.0,0.6,0.0,0.6,1.2,2.0,0.2,0.0,0.0,0.6,3.0,0.4,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2
Quijingue,IT-PR-25,Quijingue,Quijingue - IT-PR-25,-10.783951,-39.20809,Nordeste,RPGA do Rio Itapicuru,1.6,1.2,1.4,0.6,0.2,1.0,1.8,2.4,2.4,0.4,0.2,0.0,0.8,8.8,0.0,1.2,1.0,0.6,0.4,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,26.8
Inhambupe,RN-CL-10,Inhambupe,Inhambupe - RN-CL-10,-11.69267,-38.31361,Nordeste,RPGA do Recôncavo Norte,11.8,3.2,1.0,1.8,0.2,0.0,2.6,8.4,4.4,2.6,0.2,0.0,2.8,7.0,4.0,2.4,0.0,0.2,0.0,0.2,0.0,1.8,0.0,0.6,5.4,1.8,0.2,0.2,0.0,0.0,62.81
Curral Falso,IT-PR-01,Ribeira do Pombal,Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,Nordeste,RPGA do Rio Itapicuru,2.6,1.4,0.0,0.0,1.2,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.0,11.8
Ribeira do Pombal,IT-PR-04,Ribeira do Pombal,Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,Nordeste,RPGA do Rio Itapicuru,1.8,0.6,1.0,0.4,0.4,0.6,0.2,5.2,0.2,0.0,0.0,0.0,1.8,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.8,0.0,0.0,19.6
Crisópolis,IT-PR-08,Crisópolis,Crisópolis - IT-PR-08,-11.510923,-38.120832,Nordeste,RPGA do Rio Itapicuru,5.0,2.0,0.2,1.8,0.0,0.4,2.0,2.8,5.8,0.2,0.2,0.0,2.2,5.6,0.8,4.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,3.4,0.0,0.0,0.0,0.0,38.6
Estação Experimental,IT-PR-10,Nova Soure,Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,Nordeste,RPGA do Rio Itapicuru,3.0,0.8,0.8,1.8,0.0,0.0,0.4,4.2,2.8,3.0,0.0,0.0,1.0,3.6,4.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0,1.2,29.2
Boa Hora,IT-PR-13,Ribeira do Amparo,Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,Nordeste,RPGA do Rio Itapicuru,0.6,1.4,0.4,3.6,0.0,1.4,2.2,3.0,4.4,0.0,0.0,0.0,0.6,7.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,26.4
Jeremoabo,A450,Jeremoabo,Jeremoabo - A450,-10.0807,-38.3459,Nordeste,RPGA do Rio Vaza-Barris,0.6,0.8,0.6,0.0,1.0,0.0,1.6,0.6,0.0,1.4,0.0,0.0,0.0,1.6,4.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
