nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_02_20,02_02_20,03_02_20,04_02_20,05_02_20,06_02_20,07_02_20,08_02_20,09_02_20,10_02_20,11_02_20,12_02_20,13_02_20,14_02_20,15_02_20,16_02_20,17_02_20,18_02_20,19_02_20,20_02_20,21_02_20,22_02_20,23_02_20,24_02_20,25_02_20,26_02_20,27_02_20,28_02_20,29_02_20,total
Centro,293070903A,Simões Filho,Simões Filho (Centro) - 293070903A,-12.788344,-38.396864,Recôncavo,RPGA do Recôncavo Norte,1.0,0.0,0.0,1.6,6.4,7.2,0.0,0.0,2.8,0.0,0.0,0.2,1.4,0.0,0.0,0.0,2.8,16.4,12.8,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,53.8
Amargosa,A434,Amargosa,Amargosa - A434,-13.009468,-39.616881,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4,0.0,4.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.8,18.01
Valença,A444,Valença,Valença - A444,-13.34361,-39.12667,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Ondina,83229,Salvador,Salvador (Ondina) - 83229,-13.005278,-38.505833,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.8,0.0,0.0,0.0,0.2,1.0,0.0,0.1,0.0,0.0,20.0,9.9,0.5,0.5,0.0,0.0,0.4,0.4,0.6,0.0,0.0,2.6,40.2
Feira de Santana,PG-PR-13,Feira de Santana,Feira de Santana - PG-PR-13,-12.268161,-38.96642,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8
Centro,292740802A,Salvador,Salvador (Centro) - 292740802A,-12.97821,-38.515945,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,4.53,4.93,0.0,0.0,0.0,0.59,0.0,0.0,1.77,3.55,0.0,0.0,1.38,1.18,21.64,10.84,0.0,0.2,0.0,0.0,1.58,0.0,0.2,0.0,0.0,0.4,52.79
Federação,292740803A,Salvador,Salvador (Federação) - 292740803A,-13.000791,-38.511056,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.0,5.51,0.59,0.99,0.0,0.0,0.98,0.0,0.0,0.39,0.39,0.0,0.2,0.0,0.0,28.91,8.06,0.2,0.0,0.0,0.0,2.36,0.2,0.6,0.0,0.0,0.39,49.98
Cabula,292740810A,Salvador,Salvador (Cabula) - 292740810A,-12.961347,-38.460778,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.2,3.35,1.57,0.6,0.2,0.0,0.0,0.0,0.0,2.56,7.28,0.2,0.39,0.2,0.59,40.73,5.12,1.58,0.2,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.0,66.17
Santo Estevão,PG-CL-08,Santo Estevão,Santo Estevão - PG-CL-08,-12.43521,-39.21209,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caminho das Árvores,292740815A,Salvador,Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.97,1.19,0.0,0.0,0.0,0.0,32.29,12.01,3.55,0.0,0.0,0.0,0.79,0.0,2.76,0.0,0.0,0.0,56.14
Águas Claras,292740808A,Salvador,Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.2,1.4,0.0,0.0,5.89,16.7,8.84,0.2,0.0,2.38,28.3,0.4,3.74,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.2,70.43
Alto do Peru,292740812A,Salvador,Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,3.93,1.77,0.79,0.0,0.99,6.29,0.0,0.0,8.14,4.33,0.99,0.39,0.0,0.0,35.83,0.59,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.45
Cosme de Farias,292740816A,Salvador,Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,2.36,0.0,0.0,0.0,0.0,8.05,1.77,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,13.58
São Caetano,292740814A,Salvador,Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,4.13,2.55,0.79,0.0,1.18,5.92,0.0,0.0,4.53,7.48,0.8,0.0,0.0,0.0,17.64,10.19,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.81
Pirajá,292740801A,Salvador,Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.2,0.0,1.18,0.0,0.4,1.19,0.0,0.2,2.17,6.89,3.58,0.2,0.0,2.37,10.33,4.0,2.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,35.91
Valéria,292740817A,Salvador,Salvador (Valéria) - 292740817A,-12.8644,-38.438276,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.2,0.0,0.2,11.41,1.37,0.0,1.96,0.0,0.0,3.15,14.56,0.6,0.2,0.0,0.0,35.25,3.74,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,75.41
Centro,290650101A,Candeias,Candeias (Centro) - 290650101A,-12.670229,-38.544112,Recôncavo,RPGA do Recôncavo Norte,10.05,0.0,0.0,0.0,1.19,0.0,9.64,22.06,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,21.74,3.4,0.6,0.2,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,75.61
Sarandi,290650104A,Candeias,Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,Recôncavo,RPGA do Recôncavo Norte,10.52,0.0,0.0,0.0,2.17,0.0,14.91,1.39,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,3.95,0.2,0.2,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.6,59.17
Areia Branca,291920706A,Lauro de Freitas,Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,Recôncavo,RPGA do Recôncavo Norte,3.73,0.0,0.0,0.2,0.79,7.67,1.77,0.2,2.37,0.0,0.0,4.14,28.23,0.0,0.59,0.0,3.75,21.29,35.12,0.4,0.2,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.99,111.83
Vila Praiana,291920702A,Lauro de Freitas,Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,Recôncavo,RPGA do Recôncavo Norte,1.19,0.0,0.0,0.0,0.0,0.79,11.41,16.05,2.56,0.0,0.0,0.79,2.75,0.0,1.37,0.0,6.5,31.5,39.54,0.99,0.0,0.0,0.0,0.0,0.0,1.78,0.2,0.0,0.0,117.42
Portão,291920701A,Lauro de Freitas,Lauro de Freitas (Portão) - 291920701A,-12.87,-38.305,Recôncavo,RPGA do Recôncavo Norte,2.95,0.0,0.99,0.0,0.2,2.17,8.26,0.59,1.97,0.0,0.0,1.37,8.08,0.0,2.57,0.0,6.91,28.6,36.37,0.2,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.79,103.01
Muritiba,PG-PR-12,Muritiba,Muritiba - PG-PR-12,-12.617895,-39.005591,Recôncavo,RPGA do Rio Paraguaçu,7.8,0.0,0.0,2.8,1.4,0.2,0.0,0.0,0.4,0.0,0.0,4.0,0.2,0.0,0.0,0.0,0.0,2.0,7.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,42.0
Dois de Julho,291120401A,Gandú,Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,Recôncavo,RPGA do Recôncavo Sul,0.79,0.0,0.0,0.4,0.0,0.0,0.0,0.79,0.2,0.0,0.0,0.0,0.59,0.0,18.69,0.0,4.93,21.08,2.56,9.21,0.2,0.0,0.0,2.97,2.18,0.0,0.0,0.0,0.0,64.59
Centro,292060101A,Maragogipe,Maragogipe (Centro) - 292060101A,-12.78,-38.917,Recôncavo,RPGA do Rio Paraguaçu,3.74,0.0,0.0,0.0,11.83,3.18,0.0,0.0,1.19,0.0,0.0,6.49,0.39,0.2,0.0,0.0,0.0,24.32,0.0,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,71.88
Rua São Roque,293290301A,Valença,Valença (Rua São Roque) - 293290301A,-13.363,-39.078,Recôncavo,RPGA do Recôncavo Sul,0.0,0.0,6.1,4.73,0.8,0.0,0.4,12.58,17.32,0.2,0.0,0.2,0.0,2.59,8.08,0.2,0.2,59.88,0.2,0.4,0.2,0.0,0.0,0.2,3.94,0.0,0.0,0.0,3.35,121.58
Amélia Rodrigues,RN-CL-03,Amélia Rodrigues,Amélia Rodrigues - RN-CL-03,-12.4194,-38.77668,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.8,8.4,0.2,11.2,0.0,51.8,0.6,18.2,0.0,0.0,0.0,0.0,33.6,1.6,6.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,133.2
Colônia Japonesa,RN-CL-04,Camaçari,Camaçari (Colônia Japonesa) - RN-CL-04,-12.48903,-38.22117,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.0,1.4,0.2,0.2,10.0,0.6,7.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,6.2,15.0,5.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,59.0
Abaeté,RN-CL-05,Salvador,Salvador (Abaeté) - RN-CL-05,-12.9469,-38.35933,Recôncavo,RPGA do Recôncavo Norte,2.2,0.0,0.0,0.0,0.0,0.2,0.0,5.8,0.0,0.0,0.0,0.0,4.4,0.0,0.2,0.0,7.4,24.8,10.4,13.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,69.61
Lauro de Freitas,RN-CL-09,Lauro de Freitas,Lauro de Freitas - RN-CL-09,-12.88712,-38.29659,Recôncavo,RPGA do Recôncavo Norte,1.2,0.0,0.0,0.0,0.8,0.6,20.4,5.6,1.6,0.0,0.6,2.2,7.0,0.0,6.2,0.0,6.2,16.2,41.2,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.21
São Francisco do Conde,RN-CL-07,São Francisco do Conde,São Francisco do Conde - RN-CL-07,-12.61136,-38.68222,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,2.4,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,19.6,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,37.81
CIA,293070902A,Simões Filho,Simões Filho (CIA) - 293070902A,-12.825461,-38.409051,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.4,0.0,0.2,2.0,18.6,0.0,0.0,1.6,10.6,24.8,45.8,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,112.2
PC Fazenda Jurema,51346050,Rafael Jambeiro,Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
PC Argoim,51351000,Rafael Jambeiro,Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81
PC Rio Paratigi,51370000,Santo Estevão,Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6
Feira de Santana,PC Rio Branco,Feira de Santana,Feira de Santana - PC Rio Branco,-12.2331,-39.0461,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
Antônio Cardoso,290170001C,Antônio Cardoso,Antônio Cardoso - 290170001C,-12.35093,-39.1648,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,4.6,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Abaeté,RN-PR-01,Salvador,Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,Recôncavo,RPGA do Recôncavo Norte,3.2,0.0,0.3,0.0,0.3,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,6.1,6.1,0.0,11.5,28.5,28.7,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,89.9
Cândido Sales,53620000,Cândido Sales,Cândido Sales - 53620000,-15.512891,-41.236629,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.4,0.0,0.0,23.2,3.0,0.0,0.0,0.0,0.0,0.0,42.6
Itiruçu,A407,Itiruçu,Itiruçu - A407,-13.52629,-40.12055,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.6,0.0,0.0,0.0,0.0,12.4
Vitória da Conquista,A414,Vitória da Conquista,Vitória da Conquista - A414,-14.886428,-40.80133,Sudoeste,RPGA do Rio Pardo,0.0,0.2,0.0,0.2,0.0,0.0,0.0,8.8,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,2.0,6.8,0.0,0.0,0.0,6.8,0.6,0.8,0.0,0.0,0.0,27.41
Ituaçu,83292,Ituaçu,Ituaçu - 83292,-13.812778,-41.3,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,10.0
Lagoa,291760701A,Jaguaquara,Jaguaquara (Lagoa) - 291760701A,-13.523228,-39.968685,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,4.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,8.6
Entroncamento,291760702A,Jaguaquara,Jaguaquara (Entroncamento) - 291760702A,-13.509869,-40.05461,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,2.2,0.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,9.0
Vitória da Conquista,83344,Vitória da Conquista,Vitória da Conquista - 83344,-14.883333,-40.8,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8.8,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,2.0,6.6,0.0,0.0,0.0,6.5,0.6,0.3,0.0,0.0,0.0,25.8
Brumado,A433,Brumado,Brumado - A433,-14.181886,-41.672281,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.4,14.4
Ipiaú,A445,Ipiaú,Ipiaú - A445,-14.171304,-39.692502,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8
Itapetinga,A446,Itapetinga,Itapetinga - A446,-15.24462,-40.22955,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,0.0,0.0,2.4,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.8,2.2,0.0,0.0,0.0,15.2
Anagé,CO-CL-01,Anagé,Anagé - CO-CL-01,-14.618055,-41.149722,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.25,0.25,0.0,0.0,5.25,9.0,0.75,0.0,0.0,0.0,45.25
Vitória da Conquista,Inhobim (ANA),Vitória da Conquista,Vitória da Conquista - Inhobim (ANA),-15.340228,-40.933566,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.6,0.0,0.0,14.4,4.4,0.2,0.0,0.0,0.2,0.0,41.2
Centro,293330701A,Vitória da Conquista,Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,9.76,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,8.47,0.0,0.0,0.0,15.74,0.0,0.4,0.0,0.0,0.0,43.28
Centro,291710201A,Itororó,Itororó (Centro) - 291710201A,-15.119,-40.065,Sudoeste,RPGA do Leste,0.4,0.0,0.0,0.0,0.0,0.2,0.98,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.2,0.0,0.0,0.0,21.82,3.53,0.0,0.0,0.0,0.0,30.91
Clerolândia,291640101A,Itapetinga,Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,0.0,0.0,0.81,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.2,0.0,0.0,0.0,0.0,0.2,1.19,0.0,0.0,0.0,9.69
Recreio,293330702A,Vitória da Conquista,Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,3.97,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,9.68,0.0,0.0,0.0,17.15,0.4,0.0,0.0,0.0,0.0,39.11
Patagônia,293330704A,Vitória da Conquista,Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,2.37,0.2,0.0,0.0,2.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,28.92,0.0,0.0,0.0,6.49,0.0,1.4,0.0,0.0,0.0,48.64
Lomantão,293330703A,Vitória da Conquista,Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.0,4.92,0.2,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,22.2,0.2,0.0,0.0,11.89,0.4,0.2,0.0,0.0,0.0,56.82
Maracás,292050201C,Maracás,Maracás - 292050201C,-13.443972,-40.450888,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,1.0,16.0,0.0,0.0,42.4,0.0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,25.0,2.4,0.6,2.2,12.4,14.0,0.2,0.0,0.0,0.2,125.41
Jaguaquara,RS-CL-01,Jaguaquara,Jaguaquara - RS-CL-01,-13.573055,-39.940833,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.25,6.5,0.25,0.0,0.0,0.0,10.25
Vitória da Conquista,PA-CL-01,Vitória da Conquista,Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,Sudoeste,RPGA do Rio Pardo,0.0,0.0,0.6,2.0,0.2,1.6,0.4,6.4,3.5,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.0,2.5,4.9,1.0,0.0,1.5,5.6,2.6,0.5,0.0,0.3,0.3,0.0,35.0
Itati,LE-CL-03,Itororó,Itororó (Itati) - LE-CL-03,-15.05273,-40.02292,Sudoeste,RPGA do Leste,0.0,0.0,0.0,0.4,0.4,0.2,5.6,10.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,28.0,2.2,0.0,0.0,0.0,0.0,48.0
Nova Canaã,292270601C,Nova Canaã,Nova Canaã - 292270601C,-14.662641,-40.274647,Sudoeste,RPGA do Rio de Contas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.8,0.6,0.2,0.0,0.0,0.0,4.8,3.2,0.0,0.0,0.0,0.0,12.0
Caculé,290500801C,Caculé,Caculé - 290500801C,-14.498111,-42.259611,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,11.0,3.4,2.4,1.4,1.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,28.0
Caraíbas,290689901C,Caraíbas,Caraíbas - 290689901C,-14.725138,-41.276972,Sudoeste,RPGA do Rio de Contas,0.0,0.0,0.0,5.6,0.0,0.0,0.0,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.8,3.6,0.0,0.0,0.0,0.0,44.4
Fz Nanci,53880000,Camacã,Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,Sul,RPGA do Rio Pardo,0.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,8.6,3.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,21.8
PCH Cach. da Lixa M,55354000,Jucuruçu,Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.4,10.8,1.2,0.0,0.0,0.0,0.0,39.6
Caravelas,A405,Caravelas,Caravelas - A405,-17.739413,-39.258617,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.4,0.4,0.2,0.2,0.6,0.4,15.4
PCH Colino II M,55355600,Vereda,Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.25,0.0,0.0,30.5,12.0,3.75,0.0,0.0,0.0,0.0,66.25
Itamaraju,A455,Itamaraju,Itamaraju - A455,-17.17103,-39.58819,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.8,0.0,0.0,0.0,1.2,2.0,1.2,1.4,0.0,0.0,0.0,10.21
Itajuípe,,Itajuípe,Itajuípe,-14.6744,-39.3769,Sul,RPGA do Leste,2.2,0.0,0.2,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.6,11.2,0.2,0.0,0.0,0.0,1.6,11.4,0.2,0.0,0.0,0.0,63.41
Canavieiras,83398,Canavieiras,Canavieiras - 83398,-15.666667,-38.95,Sul,RPGA do Rio Pardo,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2,6.4,6.9,16.5,0.0,4.4,0.0,0.0,10.2,0.0,0.0,0.0,0.0,55.9
Caravelas,83498,Caravelas,Caravelas - 83498,-17.739167,-39.258333,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.2,0.0,0.0,0.8,0.2,13.0
Barra do Rocha,290310201A,Barra do Rocha,Barra do Rocha - 290310201A,-14.208644,-39.598562,Sul,RPGA do Rio de Contas,4.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.2,2.4,0.0,0.0,0.0,0.0,4.4,0.2,2.6,2.8,0.4,0.2,0.2,0.0,0.0,3.4,2.4,0.0,0.0,0.0,0.6,26.2
Guaratinga,83446,Guaratinga,Guaratinga - 83446,-16.58,-39.78,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,12.4
