nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_02_21,02_02_21,03_02_21,04_02_21,05_02_21,06_02_21,07_02_21,08_02_21,09_02_21,10_02_21,11_02_21,12_02_21,13_02_21,14_02_21,15_02_21,16_02_21,17_02_21,18_02_21,19_02_21,20_02_21,21_02_21,22_02_21,23_02_21,24_02_21,25_02_21,26_02_21,27_02_21,28_02_21,total
Vitória da Conquista,PA-CL-01,Vitória da Conquista,Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,Sudoeste,RPGA do Rio Pardo,0.0,3.25,0.0,0.0,7.25,0.0,28.5,7.25,2.25,12.75,0.0,0.0,0.0,0.0,0.0,2.75,4.0,0.0,0.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.75,72.25
Itati,LE-CL-03,Itororó,Itororó (Itati) - LE-CL-03,-15.05273,-40.02292,Sudoeste,RPGA do Leste,3.0,4.0,0.0,0.8,0.6,0.0,0.0,7.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.6,0.0,0.0,0.0,1.4,0.0,0.0,0.4,2.0,5.2,34.6
Nova Canaã,292270601C,Nova Canaã,Nova Canaã - 292270601C,-14.662641,-40.274647,Sudoeste,RPGA do Rio de Contas,0.2,0.0,0.0,0.0,5.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.0,0.0,18.8,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.2,4.6,2.8,41.6
Cândido Sales,290670901C,Cândido Sales,Cândido Sales - 290670901C,-15.5101,-41.1519,Sudoeste,RPGA do Rio Pardo,0.2,0.0,0.0,0.0,0.4,0.0,27.0,1.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,2.4,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,45.0
Brumado,290460501C,Brumado,Brumado - 290460501C,-14.264447,-41.714816,Sudoeste,RPGA do Rio de Contas,0.0,0.0,10.6,0.0,0.8,13.6,26.2,0.0,7.6,2.4,0.0,0.0,0.0,0.0,0.0,20.6,12.4,4.2,11.8,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.61
Fz Nanci,53880000,Camacã,Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,Sul,RPGA do Rio Pardo,0.2,0.0,1.2,0.0,0.0,0.0,0.0,13.8,20.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,3.2,1.4,0.0,1.4,0.6,2.2,0.0,0.2,6.0,3.4,12.4,67.01
PCH Cach. da Lixa M,55354000,Jucuruçu,Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,16.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,4.4,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,15.0,74.8
PCH Colino II M,55355600,Vereda,Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,30.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,18.0,0.0,0.25,0.0,0.0,19.0,15.0,0.0,0.0,18.25,140.75
Itajuípe,,Itajuípe,Itajuípe,-14.6744,-39.3769,Sul,RPGA do Leste,1.8,7.4,4.8,1.6,4.6,1.8,0.0,2.4,18.2,0.0,0.0,0.2,2.2,0.4,0.0,0.0,0.0,32.8,3.2,0.6,0.0,0.2,4.6,0.0,0.4,0.2,1.2,32.0,120.6
Barra do Rocha,290310201A,Barra do Rocha,Barra do Rocha - 290310201A,-14.208644,-39.598562,Sul,RPGA do Rio de Contas,0.0,31.6,3.0,2.2,1.2,0.0,0.8,0.0,3.0,1.8,0.2,0.4,0.2,3.8,0.2,0.0,0.0,54.2,21.0,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.0,7.2,132.2
Guaratinga,83446,Guaratinga,Guaratinga - 83446,-16.58,-39.78,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",3.2,0.0,1.6,0.0,0.0,0.0,0.0,4.2,21.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,45.0,7.5,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,2.0,87.9
Centro,290580001A,Camamu,Camamu (Centro) - 290580001A,-13.943506,-39.10251,Sul,RPGA do Recôncavo Sul,0.0,12.0,20.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.0,0.0,0.0,0.0,6.2,0.2,1.6,7.0,9.0,0.0,0.0,0.2,0.0,10.2,14.2,85.61
Novo Horizonte,291180801A,Guaratinga,Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",9.4,0.0,2.0,0.0,0.0,0.0,0.0,7.4,24.8,1.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,44.8,7.6,0.0,0.0,0.6,0.0,2.8,0.0,1.0,0.0,1.6,105.0
Passagem,291490101A,Itacaré,Itacaré (Passagem) - 291490101A,-14.280609,-39.002952,Sul,RPGA do Rio de Contas,5.2,8.0,9.4,2.8,0.2,3.4,0.0,0.4,0.0,2.2,4.4,5.2,0.0,0.2,0.0,0.0,12.0,17.0,31.6,0.2,0.0,3.8,3.2,0.0,0.0,0.0,3.2,5.0,117.4
Centro,291560101A,Itamaraju,Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,78.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,14.4,0.0,2.6,0.0,0.0,0.0,2.6,100.2
Pau Brasil,292390201A,Pau Brasil,Pau Brasil - 292390201A,-15.46122,-39.65225,Sul,RPGA do Rio Pardo,0.2,0.0,0.6,0.0,1.4,0.0,0.0,3.0,16.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,8.4,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,4.6,38.6
Ribeira,292550101A,Prado,Prado (Ribeira) - 292550101A,-17.338255,-39.232281,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.2,0.0,0.4,2.0,0.0,0.0,0.0,19.6,4.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,1.2,36.81
Centro,292805901A,Santa Luzia,Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,Sul,RPGA do Leste,29.2,1.8,0.2,2.0,0.0,0.0,0.0,6.8,50.8,2.8,1.4,0.2,1.6,0.6,0.0,0.0,5.2,11.8,10.2,0.0,5.0,2.4,32.0,0.0,9.0,5.6,6.0,30.8,215.4
Mascote,53950000,Mascote,Mascote - 53950000,-15.565561,-39.302756,Sul,RPGA do Rio Pardo,31.8,3.2,4.6,0.0,0.0,0.0,0.0,5.6,22.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.4,8.0,0.6,0.0,0.0,0.4,0.0,0.0,2.4,0.6,9.2,104.4
PCH Colino I J,55357000,Jucuruçu,Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,22.5,77.75
Eunápolis,FB-CL-01,Eunápolis,Eunápolis - FB-CL-01,-16.290555,-39.579722,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,20.25,1.5,1.25,0.0,0.75,0.0,0.0,0.0,0.75,9.75,0.0,12.0,2.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,51.5
Centro,290560201A,Camacan,Camacan (Centro) - 290560201A,-15.422225,-39.494984,Sul,RPGA do Rio Pardo,0.2,14.16,6.69,0.39,0.0,0.0,0.2,7.47,18.02,0.8,0.0,0.0,2.37,0.0,0.0,0.0,1.0,20.25,4.51,0.0,0.78,0.0,4.73,0.0,1.58,1.19,1.58,10.31,96.23
São João do Panelinha,290560202A,Camacan,Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,Sul,RPGA do Rio Pardo,4.92,1.58,9.65,0.0,0.0,0.0,0.4,6.88,22.86,6.49,0.0,0.0,1.2,0.0,0.0,0.0,7.51,17.89,3.55,0.2,0.0,0.0,19.04,0.0,4.14,0.2,2.57,11.84,120.92
Centro,290560203A,Camacan,Camacan (Centro) - 290560203A,-15.416389,-39.493873,Sul,RPGA do Rio Pardo,0.0,17.31,7.87,0.2,0.0,0.0,0.2,5.94,17.99,1.81,0.0,0.0,0.98,0.0,0.0,0.0,1.81,19.09,3.54,0.0,0.0,0.0,3.94,0.2,2.16,0.0,2.75,14.6,100.39
Conquista,291360601A,Ilhéus,Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,Sul,RPGA do Leste,14.97,5.38,3.41,0.2,0.4,0.0,0.0,1.57,0.79,12.24,6.3,1.18,0.4,4.72,0.2,0.0,1.77,8.92,3.94,0.2,0.0,1.96,0.2,0.0,0.0,9.86,2.56,54.03,135.2
Malhado,291360602A,Ilhéus,Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,Sul,RPGA do Leste,13.58,4.74,1.77,0.6,0.79,0.0,0.0,0.59,0.0,9.45,8.65,0.4,0.4,6.29,0.0,0.0,1.77,7.87,4.54,0.4,0.0,0.99,0.59,0.2,0.0,4.33,3.15,48.42,119.53
São Caetano,291480202A,Itabuna,Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,Sul,RPGA do Leste,3.15,17.32,6.76,0.6,0.4,0.0,0.0,5.34,11.93,0.2,1.97,0.59,0.39,0.2,0.0,0.0,0.0,14.98,4.14,0.42,0.0,5.6,0.2,0.0,2.76,2.36,2.56,13.99,95.86
Nova Ferradas,291480203A,Itabuna,Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,Sul,RPGA do Leste,5.52,5.55,25.66,2.39,0.0,0.59,0.0,1.18,39.33,0.0,0.39,0.2,2.76,0.79,0.0,0.0,0.0,12.22,3.94,0.0,0.0,0.99,0.99,0.2,0.59,3.92,0.0,16.55,123.76
Planalto I,292110401A,Medeiros Neto,Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,10.96,0.0,36.69,33.97,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,49.67,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,17.31,208.1
Centro,292300102A,Nova Viçosa,Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,15.19,2.57,0.0,0.0,1.39,106.02,97.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.79,0.0,0.0,0.0,20.24,0.0,0.0,0.0,1.97,13.41,259.07
Posto da Mata,292300103A,Nova Viçosa,Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,8.07,2.37,0.2,0.0,0.98,95.28,96.49,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,22.2,0.0,0.0,0.0,1.78,9.65,237.81
Areião,292530301A,Porto Seguro,Porto Seguro (Areião) - 292530301A,-16.441,-39.076,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.78,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74,0.0,0.0,0.0,26.36,5.5,0.2,0.0,0.4,0.2,55.49
Paraguai,292530302A,Porto Seguro,Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.2,0.2,1.19,0.2,0.0,0.0,0.2,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.47,0.2,0.0,5.91,25.17,5.1,6.48,2.57,0.0,1.18,76.73
Trancoso,292530303A,Porto Seguro,Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.2,0.0,4.13,2.74,0.0,0.0,0.59,3.16,6.3,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.76,37.8,0.0,0.0,0.0,15.16,0.0,0.4,0.59,0.0,0.2,74.43
Centro,291480201A,Itabuna,Itabuna (Centro) - 291480201A,-14.79,-39.274,Sul,RPGA do Leste,0.2,16.12,4.14,0.59,0.0,0.0,0.0,5.51,9.83,0.0,1.18,0.0,0.0,0.2,0.0,0.0,0.0,16.16,2.17,0.0,0.0,2.37,0.0,0.0,2.36,3.55,1.38,20.87,86.64
Jusante,54945000,Itapebi,Itapebi (Jusante) - 54945000,-15.949206,-39.5225,Sul,RPGA do Rio Jequitinhonha,1.0,0.2,0.0,2.0,0.0,0.0,0.0,1.6,35.4,3.4,1.8,0.4,0.0,0.0,0.0,0.0,1.2,2.8,0.2,0.0,0.0,0.0,10.2,0.0,0.0,0.4,0.0,0.8,61.4
Ferradas,53170000,Itabuna,Itabuna (Ferradas) - 53170000,-14.8439,-39.3311,Sul,RPGA do Leste,5.4,6.6,21.4,1.6,0.0,0.0,0.0,2.0,24.2,0.2,0.4,2.4,1.8,1.0,0.0,0.0,0.0,3.2,7.4,0.2,3.0,0.2,0.8,0.0,0.0,2.2,0.2,17.2,101.41
Morpará,46360000,Morpará,Morpará - 46360000,-11.5583,-43.2825,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,3.2,24.2,2.4,6.6,0.2,28.4,0.0,8.2,39.4,2.4,0.0,0.0,0.0,0.0,0.0,9.8,10.0,94.6,7.2,0.2,0.0,0.0,4.8,61.8,3.0,0.0,0.0,306.4
Bom Jesus da Lapa,83288,Bom Jesus da Lapa,Bom Jesus da Lapa - 83288,-13.251389,-43.405278,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,2.9,1.4,2.9,2.9,2.6,69.2,8.5,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.9,1.0,16.5,0.0,0.0,0.0,0.0,15.6,9.0,3.2,163.4
Guanambí,A426,Guanambí,Guanambí - A426,-14.208123,-42.749647,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.0,7.4,22.8,0.0,5.2,17.0,3.4,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.4,1.0,14.0,1.4,8.6,42.4,0.0,0.0,9.6,0.0,19.6,0.0,0.0,155.4
Macaúbas,PM-CL-02,Macaúbas,Macaúbas - PM-CL-02,-13.07953,-42.6957,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.2,0.0,4.4,8.4,16.4,2.8,35.6,0.0,36.6,28.2,0.0,0.0,0.0,0.0,0.0,8.6,3.2,0.4,10.0,1.8,20.2,0.0,0.0,0.0,0.0,0.0,14.2,0.0,191.0
Faz. Macambira,46675000,Cotegipe,Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,São Francisco,RPGA do Rio Grande,0.0,18.0,13.0,0.2,0.0,11.4,13.6,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,37.6,0.0,3.0,3.8,0.0,4.0,2.8,0.2,0.0,0.0,20.4,0.0,0.0,131.2
Fz.P. Limpo,46870000,Mansidão,Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,São Francisco,RPGA do Rio Grande,0.0,3.4,10.0,1.4,1.2,46.6,1.4,0.0,7.6,0.6,0.0,0.0,0.0,0.0,0.0,35.8,0.6,0.0,8.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.2
Bom Jesus da Lapa,45480000,Bom Jesus da Lapa,Bom Jesus da Lapa - 45480000,-13.2572,-43.435,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0.0,0.8,4.4,0.2,13.2,6.2,44.2,6.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.0,2.2,0.4,26.2,0.0,1.2,0.0,0.0,8.0,2.0,18.4,151.21
Barra,46998000,Barra,Barra - 46998000,-11.0928,-43.1403,São Francisco,RPGA do Rio Grande,7.0,1.4,11.4,13.6,0.0,0.0,7.2,0.0,2.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,29.4,6.8,40.2,0.2,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,129.8
Volta da Serra,CD-CL-02,Paratinga,Paratinga (Volta da Serra) - CD-CL-02,-12.57591,-43.12782,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,0.2,20.0,0.8,3.6,3.4,17.8,0.6,23.8,19.2,0.4,0.0,0.0,0.0,0.0,0.0,16.4,0.0,6.6,0.8,0.8,4.6,0.0,2.2,0.4,0.0,0.0,0.0,121.61
Xique-Xique,PM-CL-05,Xique-Xique,Xique-Xique - PM-CL-05,-10.82519,-42.68914,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,8.0,9.4,3.4,0.0,1.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,39.8,13.2,0.0,57.6,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.61
Boquira,290410001C,Boquira,Boquira - 290410001C,-12.809794,-42.71825,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,0.0,1.0,1.6,8.0,58.8,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6
Fazenda Água Quente,VJ-FR-01,Gentio do Ouro,Gentio do Ouro (Fazenda Água Quente) - VJ-FR-01,-11.550069,-42.337643,São Francisco,RPGA dos Rios Verde e Jacaré,0.0,44.8,37.0,0.6,0.6,7.6,1.8,2.4,13.0,11.8,0.0,0.0,0.0,0.0,0.0,68.6,22.8,12.8,15.2,0.2,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,241.2
