municipio,estacao,regiao,rpga,latitude,longitude,Janeiro,Fevereiro,Março,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro
Ipiaú,Ipiaú - A445,Sudoeste,RPGA do Rio de Contas,-14.171304,-39.692502,95.4,63.41,133.4,202.2,96.81,30.8,132.21,53.01,56.61,127.0,162.4,100.61
Itiruçu,Itiruçu - EBDA,Sudoeste,RPGA do Rio de Contas,-13.534683,-40.151101,114.0,7.5,107.5,122.0,72.5,27.6,62.0,45.0,42.5,59.0,104.0,42.0
Ipiaú,Ipiaú - EBDA,Sudoeste,RPGA do Rio de Contas,-14.134698,-39.734428,91.2,25.0,170.3,155.0,83.9,16.7,90.5,32.3,37.3,74.9,138.5,113.1
Jaguaquara,Jaguaquara - EBDA,Sudoeste,RPGA do Recôncavo Sul,-13.534684,-39.984431,70.5,7.0,101.5,87.5,44.0,18.5,45.0,30.0,27.4,56.5,86.5,162.5
Anagé,Anagé - CO-CL-01,Sudoeste,RPGA do Rio de Contas,-14.618055,-41.149722,48.75,4.75,117.0,30.25,7.25,0.0,0.25,0.0,0.0,71.0,140.0,105.5
Jequié,Jequié - CO-CL-03,Sudoeste,RPGA do Rio de Contas,-13.873055,-40.071944,62.25,19.0,84.25,61.25,13.5,1.0,16.25,3.5,1.75,33.5,45.75,65.0
Vitória da Conquista,Vitória da Conquista - PA-CL-01,Sudoeste,RPGA do Rio Pardo,-14.886111,-40.800833,32.0,33.75,91.25,63.5,15.0,3.5,22.75,3.5,14.25,70.0,136.5,117.25
Barra do Choça,Barra do Choça - EBDA,Sudoeste,RPGA do Rio Pardo,-14.868041,-40.651122,112.0,85.0,108.2,97.0,92.0,30.5,59.5,25.0,20.0,102.0,149.2,127.5
Camacã,Camacã (Fz Nanci) - 53880000,Sul,RPGA do Rio Pardo,-15.581395,-39.521095,87.0,73.0,157.0,134.0,48.0,45.0,46.5,38.0,31.0,143.0,194.0,57.0
Caravelas,Caravelas - A405,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",-17.739413,-39.258617,35.4,27.2,2.81,0.0,0.0,0.0,0.0,0.0,0.2,0.0,159.4,189.8
Canavieiras,Canavieiras - 83398,Sul,RPGA do Rio Pardo,-15.666667,-38.95,176.3,78.9,220.51,332.4,124.1,92.51,143.4,92.7,107.1,188.8,355.3,72.8
Caravelas,Caravelas - 83498,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",-17.739167,-39.258333,33.1,24.8,201.8,315.5,83.61,61.1,50.11,18.9,32.81,124.2,242.2,161.71
Guaratinga,Guaratinga - 83446,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",-16.58,-39.78,87.0,54.31,262.0,276.4,55.0,8.2,51.1,6.81,4.0,240.91,144.1,204.8
Maraú,Maraú - A438,Sul,RPGA do Recôncavo Sul,-13.90694,-38.97222,276.8,290.0,253.0,458.6,221.6,330.4,218.4,114.01,133.8,219.4,268.2,148.4
Una,Una - A437,Sul,RPGA do Leste,-15.280215,-39.09127,301.8,126.6,349.2,454.2,185.0,73.01,223.61,126.4,121.8,477.4,344.2,136.0
Porto Seguro,Porto Seguro - A427,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",-16.388977,-39.182389,108.8,87.6,170.6,205.6,88.61,59.0,89.61,63.01,54.01,275.6,241.61,185.6
Belmonte,Belmonte - A447,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",-16.08487,-39.21726,76.0,55.61,115.41,101.0,52.2,66.2,51.2,29.8,38.2,101.0,212.4,75.81
Eunápolis,Eunápolis - FB-CL-01,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",-16.290555,-39.579722,75.0,26.0,190.75,190.5,58.5,23.0,17.25,19.25,12.75,230.75,157.5,162.55
Ilhéus,Ilhéus (CPLAC) - LE-CL-01,Sul,RPGA do Leste,-14.80184,-39.181444,150.75,65.0,235.75,215.25,140.25,49.5,170.0,90.75,57.75,242.25,141.75,145.75
Teixeira de Freitas,Teixeira de Freitas - PJ-CL-01,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",-17.575555,-39.732777,102.5,28.7,164.0,164.45,44.5,28.5,77.5,8.0,8.75,220.75,177.5,218.75
Angical,Angical (SEDE) - EBDA,São Francisco,RPGA do Rio Grande,-12.001302,-44.684543,126.5,76.2,180.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,135.0,337.2
Baianópolis,Baianópolis (SEDE) - EBDA,São Francisco,RPGA do Rio Grande,-12.301308,-44.53454,133.0,168.0,244.0,61.0,29.0,0.0,0.0,0.0,0.0,138.0,241.0,252.0
Bom Jesus da Lapa,Bom Jesus da Lapa - EBDA,São Francisco,RPGA do Rio Carnaíba de Dentro,-13.251329,-43.417851,127.0,69.3,170.3,1.7,0.0,0.0,0.0,0.0,0.0,110.7,126.7,164.7
Carinhanha,Carinhanha - EBDA,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-14.301347,-43.767864,117.4,103.4,230.8,14.5,0.0,0.0,0.0,0.0,0.0,106.5,284.61,143.8
Santa Maria da Vitória,Santa Maria da Vitória - CT-PR-07,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-13.384662,-44.184537,193.21,103.4,196.4,22.3,11.8,0.0,0.0,0.0,0.0,82.8,333.91,206.41
Coribe,Coribe - EBDA,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-13.834669,-44.451212,209.3,72.1,188.8,2.5,0.0,0.0,0.0,0.0,0.0,44.2,200.5,99.7
Santana,Santana - EBDA,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-12.984656,-44.0512,140.0,71.0,290.1,27.21,0.5,0.0,0.0,0.0,0.0,109.6,323.4,134.9
Barra,Barra - EBDA,São Francisco,RPGA do Rio Grande,-11.084623,-43.151167,114.4,135.71,52.5,11.3,0.0,0.0,0.0,0.0,0.0,10.4,33.0,64.0
Gentio do Ouro,Gentio do Ouro - EBDA,São Francisco,RPGA dos Rios Verde e Jacaré,-11.417965,-42.501152,78.4,84.5,79.7,13.5,13.5,3.7,0.3,0.0,0.0,31.7,85.11,113.7
Santa Rita de Cássia,Santa Rita de Cássia - A415,São Francisco,RPGA do Rio Grande,-11.002768,-44.524965,136.8,46.4,186.4,7.21,3.6,0.0,0.0,0.0,0.0,181.0,79.81,12.0
Bom Jesus da Lapa,Bom Jesus da Lapa - A418,São Francisco,RPGA do Rio Carnaíba de Dentro,-13.251094,-43.405365,41.81,71.0,161.4,34.61,10.4,0.0,0.0,0.0,0.0,92.8,134.01,191.41
Xique-Xique,Xique-Xique - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-10.817951,-42.717822,53.2,106.0,243.1,243.1,3.0,6.5,0.0,0.0,0.0,66.5,43.0,0.0
Brotas de Macaúbas,Brotas de Macaúbas - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-12.001308,-42.617825,47.5,135.11,454.5,19.41,0.0,0.0,0.0,0.0,0.0,34.2,113.8,68.9
Oliveira dos Brejinhos,Oliveira dos Brejinhos - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-12.301314,-42.8845,41.7,97.6,217.1,0.0,0.0,0.0,0.0,0.0,0.0,34.0,156.9,45.0
Barra,Barra - 83179,São Francisco,RPGA do Rio Grande,-11.083333,-43.166667,133.3,158.2,281.5,53.11,0.0,0.0,0.0,0.5,0.0,32.1,34.31,88.5
Caetité,Caetité - EBDA,São Francisco,RPGA do Rio de Contas,-14.068017,-42.484498,44.0,159.7,127.0,47.5,0.0,0.0,13.0,0.0,0.0,89.5,83.5,277.5
Bom Jesus da Lapa,Bom Jesus da Lapa - 83288,São Francisco,RPGA do Rio Carnaíba de Dentro,-13.251389,-43.405278,129.8,70.1,168.1,35.81,10.11,0.0,0.0,0.0,0.0,94.1,134.5,198.9
Urandi,Urandi - EBDA,São Francisco,RPGA do Rio Verde Grande,-14.768029,-42.651173,42.0,25.0,180.0,20.0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,91.0
Caetité,Caetité - 83339,São Francisco,RPGA do Rio de Contas,-14.066667,-42.483333,27.7,139.11,129.11,43.81,6.8,0.4,17.2,1.2,0.0,48.8,119.0,233.4
Paramirim,Paramirim - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-13.434672,-42.234489,44.5,56.0,185.0,12.0,0.0,0.0,0.0,0.0,0.0,42.0,132.0,83.9
Guanambí,Guanambí - EBDA,São Francisco,RPGA do Rio Carnaíba de Dentro,-14.218017,-42.76784,60.3,66.5,170.7,65.5,0.0,0.0,0.0,0.0,0.0,15.7,38.2,97.9
Macaúbas,Macaúbas - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-13.017996,-42.684498,102.5,81.0,222.5,49.0,0.0,0.0,0.0,0.0,0.0,86.0,123.0,38.0
Palmas do Monte Alto,Palmas do Monte Alto - EBDA,São Francisco,RPGA do Rio Carnaíba de Dentro,-14.268017,-43.167849,101.0,48.5,274.0,5.0,0.0,0.0,0.0,0.0,0.0,100.3,72.5,94.0
Santa Rita de Cássia,Santa Rita de Cássia - 83076,São Francisco,RPGA do Rio Grande,-11.016667,-44.516667,153.4,118.2,247.1,7.61,3.5,0.0,0.0,0.0,0.0,204.2,223.3,197.0
Feira da Mata,Feira da Mata - EBDA,São Francisco,RPGA do Rio Carinhanha,-14.218288,-44.268154,198.91,0.0,225.2,0.0,0.0,0.0,0.0,0.0,0.0,100.2,211.8,295.4
Brejolândia,Brejolândia - EBDA,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-12.384644,-43.967861,60.0,225.0,165.0,42.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boquira,Boquira - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-12.801323,-42.801167,0.0,35.7,98.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,56.0,53.0
Botuporã,Botuporã - EBDA,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,-13.301335,-42.551164,13.5,69.8,171.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,91.9,103.8
Caetité,Caetité - CD-CL-01,São Francisco,RPGA do Rio Carnaíba de Dentro,-13.96659,-42.60482,43.0,78.0,150.75,19.5,0.0,0.0,2.25,0.0,0.0,70.5,165.5,123.75
Serra Dourada,Serra Dourada - EBDA - EBDA,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",-12.751317,-43.951194,154.3,55.0,218.0,42.0,0.0,0.0,0.0,0.0,0.0,135.0,280.0,227.0
