nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_01_22,02_01_22,03_01_22,04_01_22,05_01_22,06_01_22,07_01_22,08_01_22,09_01_22,10_01_22,11_01_22,12_01_22,13_01_22,14_01_22,15_01_22,16_01_22,17_01_22,18_01_22,19_01_22,20_01_22,21_01_22,22_01_22,23_01_22,24_01_22,25_01_22,26_01_22,27_01_22,28_01_22,total
Centro,291480201A,Itabuna,Itabuna (Centro) - 291480201A,-14.79,-39.274,Sul,RPGA do Leste,0.0,0.0,0.0,0.0,0.0,0.59,0.2,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,8.29,2.16,9.65,0.0,0.2,12.6,0.59,0.79,36.65
Estádio Municipal,291530401A,Itagimirim,Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,Sul,RPGA do Rio Jequitinhonha,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,15.19,1.18,9.24,34.74
Jusante,54945000,Itapebi,Itapebi (Jusante) - 54945000,-15.949206,-39.5225,Sul,RPGA do Rio Jequitinhonha,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.6,0.6,0.0,0.0,56.4,0.4,13.2,78.01
Ferradas,53170000,Itabuna,Itabuna (Ferradas) - 53170000,-14.8439,-39.3311,Sul,RPGA do Leste,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.4,4.2,0.8,1.0,8.8
Barra,83179,Barra,Barra - 83179,-11.083333,-43.166667,São Francisco,RPGA do Rio Grande,24.8,3.9,15.2,5.9,0.0,0.0,0.0,0.0,1.3,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6,2.0,0.0,0.0,75.2
Bom Jesus da Lapa,83288,Bom Jesus da Lapa,Bom Jesus da Lapa - 83288,-13.251389000000001,-43.405278,São Francisco,RPGA do Rio Carnaíba de Dentro,0.0,37.6,6.6,49.2,0.0,0.2,1.6,7.8,9.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,119.0
Faz. Macambira,46675000,Cotegipe,Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,São Francisco,RPGA do Rio Grande,17.2,91.0,2.8,0.2,26.4,27.4,1.8,19.0,2.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,23.6,257.6
Bom Jesus da Lapa,45480000,Bom Jesus da Lapa,Bom Jesus da Lapa - 45480000,-13.2572,-43.435,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0.0,27.0,4.2,37.0,0.0,0.0,0.4,2.8,5.4,1.0,1.2,0.2,3.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,1.0,1.4,0.4,1.2,1.4,0.4,0.0,0.0,89.01
Boqueirão,46902000,Mansidão,Mansidão (Boqueirão) - 46902000,-11.345255,-43.826056,São Francisco,RPGA do Rio Grande,21.0,8.8,14.6,40.6,0.0,0.0,0.0,45.0,9.8,10.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,0.2,0.4,154.21
Xique-Xique,PM-CL-05,Xique-Xique,Xique-Xique - PM-CL-05,-10.82519,-42.68914,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0.0,9.0,1.8,2.2,0.0,0.0,0.0,53.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.8,0.6,8.0,90.4
